	GazeState	Tgaze	Xgaze	Ygaze	Tball	Xball	Yball	Tpaddle	Xpaddle	Ypaddle
60	..PEG	1503937735.363	307	781	nan	nan	nan	1503937735.419	260	931
61	..PEG	1503937735.396	294	735	nan	nan	nan	1503937735.452	260	931
62	..PEG	1503937735.429	291	812	nan	nan	nan	1503937735.486	258	931
63	..PEG	1503937735.463	49	752	nan	nan	nan	1503937735.519	254	931
64	..PEG	1503937735.496	335	791	nan	nan	nan	1503937735.552	251	931
65	..PEG	1503937735.529	288	760	nan	nan	nan	1503937735.586	251	931
66	..PEG	1503937735.563	323	665	nan	nan	nan	1503937735.619	251	931
67	..PEG	1503937735.596	321	651	nan	nan	nan	1503937735.653	251	931
68	..PEG	1503937735.629	45	596	nan	nan	nan	1503937735.687	251	931
69	..PEG	1503937735.662	322	616	nan	nan	nan	1503937735.721	251	931
70	..PEG	1503937735.696	299	644	nan	nan	nan	1503937735.755	251	931
71	..PEG	1503937735.729	243	516	nan	nan	nan	1503937735.789	251	931
72	..PEG	1503937735.762	336	520	nan	nan	nan	1503937735.823	251	931
73	..PEG	1503937735.796	330	526	nan	nan	nan	1503937735.856	251	931
74	..PEG	1503937735.829	248	596	nan	nan	nan	1503937735.89	251	931
75	..PEG	1503937735.863	280	489	nan	nan	nan	1503937735.924	251	931
76	..PEG	1503937735.896	290	504	nan	nan	nan	1503937735.958	251	931
77	..PEG	1503937735.929	297	499	nan	nan	nan	1503937735.992	251	931
78	..PEG	1503937735.963	328	527	nan	nan	nan	1503937736.026	251	931
79	..PEG	1503937735.996	344	530	1503937735.082	294	918	1503937736.059	251	931
80	..PEG	1503937736.029	330	505	1503937735.115	295	902	1503937736.092	257	931
81	..PEG	1503937736.062	305	516	1503937735.15	297	886	1503937736.126	269	931
82	..PEG	1503937736.095	320	525	1503937735.183	298	870	1503937736.161	286	931
83	..PEG	1503937736.129	329	510	1503937735.216	300	854	1503937736.195	299	931
84	..PEG	1503937736.162	322	530	1503937735.25	302	838	1503937736.228	312	931
85	..PEG	1503937736.196	327	643	1503937735.284	303	822	1503937736.261	314	931
86	..PEG	1503937736.229	347	675	1503937735.318	305	806	1503937736.295	322	931
87	..PEG	1503937736.262	334	643	1503937735.353	307	790	1503937736.328	338	931
88	..PEG	1503937736.296	370	698	1503937735.386	308	774	1503937736.363	354	931
89	..PEG	1503937736.329	371	651	1503937735.419	310	758	1503937736.397	360	931
90	..PEG	1503937736.362	341	727	1503937735.452	312	742	1503937736.43	360	931
91	..PEG	1503937736.395	366	751	1503937735.486	313	727	1503937736.463	360	931
92	..PEG	1503937736.429	343	751	1503937735.519	315	711	1503937736.496	361	931
93	..PEG	1503937736.462	325	761	1503937735.552	317	695	1503937736.529	364	931
94	..PEG	1503937736.495	380	764	1503937735.586	318	679	1503937736.563	364	931
95	..PEG	1503937736.529	364	796	1503937735.619	320	663	1503937736.597	364	931
96	..PEG	1503937736.562	372	822	1503937735.653	321	647	1503937736.631	364	931
97	..PEG	1503937736.595	111	786	1503937735.687	323	631	1503937736.665	364	931
98	..PEG	1503937736.629	388	847	1503937735.721	325	615	1503937736.699	365	931
99	..PEG	1503937736.662	320	832	1503937735.755	326	599	1503937736.732	361	931
100	..PEG	1503937736.695	351	860	1503937735.789	328	583	1503937736.765	351	931
101	..PEG	1503937736.728	369	872	1503937735.823	330	567	1503937736.798	347	931
102	..PEG	1503937736.762	359	881	1503937735.857	331	551	1503937736.832	346	931
103	..PEG	1503937736.795	374	880	1503937735.89	333	536	1503937736.865	344	931
104	..PEG	1503937736.829	375	878	1503937735.924	335	520	1503937736.899	344	931
105	..PEG	1503937736.862	390	901	1503937735.958	336	536	1503937736.933	344	931
106	..PEG	1503937736.895	368	904	1503937735.992	338	551	1503937736.966	344	931
107	..PEG	1503937736.928	365	902	1503937736.026	340	567	1503937737.001	344	931
108	..PEG	1503937736.962	349	906	1503937736.059	341	583	1503937737.034	344	931
109	..PEG	1503937736.995	389	890	1503937736.092	343	599	1503937737.068	344	931
110	..PEG	1503937737.028	417	764	1503937736.126	345	615	1503937737.102	344	931
111	..PEG	1503937737.062	450	649	1503937736.161	346	631	1503937737.136	344	931
112	..PEG	1503937737.095	436	677	1503937736.195	348	647	1503937737.169	344	931
113	..PEG	1503937737.128	431	672	1503937736.228	349	663	1503937737.203	344	931
114	..PEG	1503937737.161	444	678	1503937736.261	351	679	1503937737.236	344	931
115	..PEG	1503937737.195	463	647	1503937736.295	353	695	1503937737.27	346	931
116	..PEG	1503937737.228	446	666	1503937736.328	354	711	1503937737.303	349	931
117	..PEG	1503937737.261	451	652	1503937736.363	356	727	1503937737.337	358	931
118	..PEG	1503937737.295	533	497	1503937736.397	358	742	1503937737.371	373	931
119	..PEG	1503937737.328	538	465	1503937736.43	359	758	1503937737.406	382	931
120	..PEG	1503937737.361	597	710	1503937736.463	361	774	1503937737.439	383	931
121	..PEG	1503937737.395	553	497	1503937736.496	363	790	1503937737.473	383	931
122	..PEG	1503937737.428	634	407	1503937736.529	364	806	1503937737.507	388	931
123	..PEG	1503937737.461	519	502	1503937736.563	366	822	1503937737.54	394	931
124	..PEG	1503937737.495	518	485	1503937736.598	368	838	1503937737.574	394	931
125	..PEG	1503937737.528	516	467	1503937736.632	369	854	1503937737.608	395	931
126	..PEG	1503937737.561	563	488	1503937736.665	371	870	1503937737.643	395	931
127	..PEG	1503937737.594	537	482	1503937736.699	373	886	1503937737.676	399	931
128	..PEG	1503937737.628	532	453	1503937736.732	374	902	1503937737.71	406	931
129	..PEG	1503937737.661	547	451	1503937736.765	376	918	1503937737.743	412	931
130	..PEG	1503937737.694	527	453	1503937736.798	382	903	1503937737.776	416	931
131	..PEG	1503937737.728	513	496	1503937736.832	388	888	1503937737.81	420	931
132	..PEG	1503937737.761	536	485	1503937736.865	394	873	1503937737.844	431	931
133	..PEG	1503937737.794	534	476	1503937736.899	400	858	1503937737.878	439	931
134	..PEG	1503937737.828	541	463	1503937736.933	406	844	1503937737.912	447	931
135	..PEG	1503937737.861	557	444	1503937736.967	412	829	1503937737.946	461	931
136	..PEG	1503937737.894	550	470	1503937737.001	419	814	1503937737.979	471	931
137	..PEG	1503937737.927	556	478	1503937737.034	425	799	1503937738.013	481	931
138	..PEG	1503937737.961	547	480	1503937737.068	431	784	1503937738.046	488	931
139	..PEG	1503937737.994	550	478	1503937737.102	437	770	1503937738.08	488	931
140	..PEG	1503937738.028	554	473	1503937737.136	443	755	1503937738.113	488	931
141	..PEG	1503937738.061	556	487	1503937737.17	449	740	1503937738.147	488	931
142	..PEG	1503937738.094	558	466	1503937737.203	455	725	1503937738.181	488	931
143	..PEG	1503937738.127	554	469	1503937737.236	461	710	1503937738.214	488	931
144	..PEG	1503937738.161	548	509	1503937737.27	467	696	1503937738.249	485	931
145	..PEG	1503937738.194	438	558	1503937737.303	474	681	1503937738.283	474	931
146	..PEG	1503937738.227	467	559	1503937737.337	480	666	1503937738.316	446	931
147	..PEG	1503937738.260	460	546	1503937737.371	486	651	1503937738.35	428	931
148	..PEG	1503937738.294	467	588	1503937737.406	492	637	1503937738.384	420	931
149	..PEG	1503937738.327	437	619	1503937737.439	498	622	1503937738.418	419	931
150	..PEG	1503937738.361	440	598	1503937737.473	504	607	1503937738.451	419	931
151	..PEG	1503937738.394	441	607	1503937737.507	510	592	1503937738.485	410	931
152	..PEG	1503937738.427	392	654	1503937737.54	516	577	1503937738.519	403	931
153	..PEG	1503937738.461	430	651	1503937737.574	522	563	1503937738.552	401	931
154	..PEG	1503937738.494	422	669	1503937737.608	529	548	1503937738.585	401	931
155	..PEG	1503937738.527	437	686	1503937737.643	535	533	1503937738.619	400	931
156	..PEG	1503937738.560	403	712	1503937737.676	541	518	1503937738.654	395	931
157	..PEG	1503937738.593	401	713	1503937737.71	547	503	1503937738.685	385	931
158	..PEG	1503937738.627	382	734	1503937737.743	553	489	1503937738.719	378	931
159	..PEG	1503937738.660	384	725	1503937737.776	559	474	1503937738.753	378	931
160	..PEG	1503937738.693	377	778	1503937737.81	553	459	1503937738.787	378	931
161	..PEG	1503937738.727	376	775	1503937737.845	547	444	1503937738.82	378	931
162	..PEG	1503937738.760	369	791	1503937737.878	541	429	1503937738.854	377	931
163	..PEG	1503937738.794	373	786	1503937737.912	535	444	1503937738.887	377	931
164	..PEG	1503937738.827	361	798	1503937737.946	529	459	1503937738.92	377	931
165	..PEG	1503937738.860	357	778	1503937737.979	522	474	1503937738.955	377	931
166	..PEG	1503937738.893	355	820	1503937738.013	516	489	1503937738.988	377	931
167	..PEG	1503937738.927	332	818	1503937738.046	510	503	1503937739.022	377	931
168	..PEG	1503937738.960	336	829	1503937738.08	504	518	1503937739.056	377	931
169	..PEG	1503937738.993	344	849	1503937738.113	498	533	1503937739.09	377	931
170	..PEG	1503937739.027	319	870	1503937738.147	492	548	1503937739.124	374	931
171	..PEG	1503937739.060	31	887	1503937738.181	486	563	1503937739.158	372	931
172	..PEG	1503937739.093	306	863	1503937738.215	480	577	1503937739.191	369	931
173	..PEG	1503937739.126	340	885	1503937738.249	474	592	1503937739.225	369	931
174	..PEG	1503937739.160	320	881	1503937738.283	467	607	1503937739.258	369	931
175	..PEG	1503937739.193	-9	841	1503937738.316	461	622	1503937739.292	369	931
176	..PEG	1503937739.226	-7	873	1503937738.35	455	637	1503937739.325	369	931
177	..PEG	1503937739.260	-22	540	1503937738.384	449	651	1503937739.359	369	931
178	..PEG	1503937739.293	208	570	1503937738.418	443	666	1503937739.393	369	931
179	..PEG	1503937739.326	208	554	1503937738.451	437	681	1503937739.427	369	931
180	..PEG	1503937739.360	-95	562	1503937738.485	431	696	1503937739.461	369	931
181	..PEG	1503937739.393	-32	538	1503937738.519	425	710	1503937739.495	369	931
182	..PEG	1503937739.426	-57	579	1503937738.552	419	725	1503937739.528	369	931
183	..PEG	1503937739.460	-155	599	1503937738.585	412	740	1503937739.561	369	931
184	..PEG	1503937739.493	-181	613	1503937738.619	406	755	1503937739.595	369	931
185	..PEG	1503937739.526	-140	546	1503937738.654	400	770	1503937739.629	369	931
186	..PEG	1503937739.559	113	516	1503937738.685	394	784	1503937739.662	369	931
187	..PEG	1503937739.593	144	541	1503937738.719	388	799	1503937739.695	369	931
188	..PEG	1503937739.626	116	565	1503937738.753	382	814	1503937739.729	369	931
189	..PEG	1503937739.659	136	557	1503937738.787	376	829	1503937739.763	369	931
190	..PEG	1503937739.692	-108	544	1503937738.82	370	844	1503937739.796	366	931
191	..PEG	1503937739.726	101	532	1503937738.854	364	858	1503937739.831	363	931
192	..PEG	1503937739.759	81	532	1503937738.887	357	873	1503937739.864	353	931
193	..PEG	1503937739.792	114	521	1503937738.921	351	888	1503937739.899	342	931
194	..PEG	1503937739.826	115	544	1503937738.955	345	903	1503937739.933	331	931
195	..PEG	1503937739.859	109	528	1503937738.989	339	918	1503937739.967	315	931
196	..PEG	1503937739.893	-206	616	1503937739.022	331	904	1503937740.001	290	931
197	..PEG	1503937739.926	-219	549	1503937739.056	323	890	1503937740.033	268	931
198	..PEG	1503937739.959	-215	539	1503937739.09	315	876	1503937740.067	249	931
199	..PEG	1503937739.992	-182	561	1503937739.124	307	862	1503937740.101	233	931
200	..PEG	1503937740.025	-188	581	1503937739.158	299	848	1503937740.134	230	931
201	..PEG	1503937740.059	-173	546	1503937739.191	291	835	1503937740.168	230	931
202	..PEG	1503937740.092	-214	618	1503937739.225	283	821	1503937740.202	230	931
203	..PEG	1503937740.125	-213	591	1503937739.258	275	807	1503937740.236	230	931
204	..PEG	1503937740.159	-166	600	1503937739.292	266	793	1503937740.269	227	931
205	..PEG	1503937740.193	-227	637	1503937739.325	258	779	1503937740.303	215	931
206	..PEG	1503937740.226	41	626	1503937739.359	250	766	1503937740.337	197	931
207	..PEG	1503937740.259	-199	604	1503937739.393	242	752	1503937740.371	175	931
208	..PEG	1503937740.292	54	670	1503937739.427	234	738	1503937740.404	171	931
209	..PEG	1503937740.326	29	686	1503937739.461	226	724	1503937740.438	171	931
210	..PEG	1503937740.359	48	660	1503937739.495	218	710	1503937740.472	171	931
211	..PEG	1503937740.392	52	647	1503937739.528	210	697	1503937740.506	180	931
212	..PEG	1503937740.425	55	684	1503937739.561	202	683	1503937740.54	199	931
213	..PEG	1503937740.459	74	702	1503937739.595	194	669	1503937740.573	211	931
214	..PEG	1503937740.492	38	715	1503937739.629	186	655	1503937740.607	211	931
215	..PEG	1503937740.525	81	725	1503937739.662	178	641	1503937740.641	211	931
216	..PEG	1503937740.558	96	736	1503937739.695	170	627	1503937740.674	211	931
217	..PEG	1503937740.592	-152	736	1503937739.729	161	614	1503937740.708	211	931
218	..PEG	1503937740.625	106	773	1503937739.763	153	600	1503937740.742	211	931
219	..PEG	1503937740.659	127	773	1503937739.797	145	586	1503937740.776	211	931
220	..PEG	1503937740.692	161	801	1503937739.831	137	572	1503937740.811	212	931
221	..PEG	1503937740.725	-98	810	1503937739.864	129	558	1503937740.844	212	931
222	..PEG	1503937740.759	147	829	1503937739.899	121	545	1503937740.878	214	931
223	..PEG	1503937740.792	163	844	1503937739.933	113	531	1503937740.911	215	931
224	..PEG	1503937740.825	134	816	1503937739.967	105	517	1503937740.945	219	931
225	..PEG	1503937740.858	0	980	1503937740.001	97	531	1503937740.978	223	931
226	..PEG	1503937740.892	-75	850	1503937740.033	89	545	1503937741.012	223	931
227	..PEG	1503937740.925	-101	918	1503937740.067	81	558	1503937741.046	224	931
228	..PEG	1503937740.958	-79	883	1503937740.101	73	572	1503937741.08	224	931
229	..PEG	1503937740.992	-65	784	1503937740.134	65	586	1503937741.114	224	931
230	..PEG	1503937741.025	-37	869	1503937740.168	57	600	1503937741.146	224	931
231	..PEG	1503937741.058	-91	828	1503937740.202	50	614	1503937741.181	224	931
232	..PEG	1503937741.092	-130	907	1503937740.236	58	627	1503937741.214	224	931
233	..PEG	1503937741.125	-98	851	1503937740.269	66	641	1503937741.247	224	931
234	..PEG	1503937741.158	-33	764	1503937740.303	74	655	1503937741.281	224	931
235	..PEG	1503937741.192	-20	780	1503937740.337	82	669	1503937741.316	224	931
236	..PEG	1503937741.225	-55	727	1503937740.371	90	683	1503937741.349	224	931
237	..PEG	1503937741.258	-66	781	1503937740.404	98	696	1503937741.383	224	931
238	..PEG	1503937741.291	-88	823	1503937740.438	106	710	1503937741.417	224	931
239	..PEG	1503937741.325	232	773	1503937740.472	114	724	1503937741.451	227	931
240	..PEG	1503937741.358	-61	783	1503937740.506	122	738	1503937741.485	227	931
241	..PEG	1503937741.391	228	546	1503937740.54	130	752	1503937741.519	227	931
242	..PEG	1503937741.425	263	492	1503937740.573	138	765	1503937741.552	227	931
243	..PEG	1503937741.458	211	476	1503937740.607	146	779	1503937741.587	230	931
244	..PEG	1503937741.492	253	495	1503937740.642	154	793	1503937741.62	230	931
245	..PEG	1503937741.525	30	482	1503937740.675	163	807	1503937741.653	230	931
246	..PEG	1503937741.558	294	469	1503937740.708	171	821	1503937741.686	230	931
247	..PEG	1503937741.591	301	466	1503937740.742	179	834	1503937741.72	231	931
248	..PEG	1503937741.624	312	512	1503937740.776	187	848	1503937741.755	231	931
249	..PEG	1503937741.658	474	368	1503937740.811	195	862	1503937741.787	231	931
250	..PEG	1503937741.691	295	490	1503937740.844	203	876	1503937741.821	232	931
251	..PEG	1503937741.724	332	514	1503937740.878	211	890	1503937741.854	232	931
252	..PEG	1503937741.758	292	475	1503937740.911	219	904	1503937741.886	232	931
253	..PEG	1503937741.791	296	473	1503937740.945	227	917	1503937741.92	232	931
254	..PEG	1503937741.825	300	479	1503937740.978	235	931	1503937741.954	232	931
255	..PEG	1503937741.858	587	469	1503937741.012	238	915	1503937741.988	232	931
256	..PEG	1503937741.891	315	460	1503937741.046	240	900	1503937742.023	233	931
257	..PEG	1503937741.924	322	442	1503937741.08	243	884	1503937742.056	234	931
258	..PEG	1503937741.958	338	436	1503937741.114	245	868	1503937742.09	236	931
259	..PEG	1503937741.991	424	679	1503937741.146	248	852	1503937742.122	238	931
260	..PEG	1503937742.024	277	469	1503937741.181	250	836	1503937742.157	243	931
261	..PEG	1503937742.057	336	462	1503937741.214	253	821	1503937742.189	247	931
262	..PEG	1503937742.091	369	593	1503937741.248	255	805	1503937742.223	248	931
263	..PEG	1503937742.124	317	442	1503937741.281	258	789	1503937742.259	250	931
264	..PEG	1503937742.157	341	460	1503937741.316	260	773	1503937742.292	253	931
265	..PEG	1503937742.191	294	452	1503937741.349	263	757	1503937742.325	262	931
266	..PEG	1503937742.224	306	459	1503937741.383	265	742	1503937742.359	271	931
267	..PEG	1503937742.257	306	426	1503937741.417	268	726	1503937742.394	282	931
268	..PEG	1503937742.291	290	429	1503937741.451	271	710	1503937742.427	294	931
269	..PEG	1503937742.324	300	436	1503937741.485	273	694	1503937742.461	308	931
270	..PEG	1503937742.357	297	431	1503937741.519	276	678	1503937742.494	313	931
271	..PEG	1503937742.390	276	310	1503937741.552	278	663	1503937742.528	313	931
272	..PEG	1503937742.424	303	261	1503937741.587	281	647	1503937742.562	313	931
273	..PEG	1503937742.457	313	245	1503937741.62	283	631	1503937742.595	313	931
274	..PEG	1503937742.491	273	259	1503937741.654	286	615	1503937742.629	313	931
275	..PEG	1503937742.524	314	255	1503937741.687	288	599	1503937742.664	313	931
276	..PEG	1503937742.557	283	282	1503937741.72	291	584	1503937742.697	313	931
277	..PEG	1503937742.590	295	240	1503937741.756	293	568	1503937742.731	314	931
278	..PEG	1503937742.624	293	251	1503937741.787	296	552	1503937742.765	319	931
279	..PEG	1503937742.657	248	212	1503937741.821	298	536	1503937742.799	322	931
280	..PEG	1503937742.690	298	217	1503937741.854	301	520	1503937742.833	322	931
281	..PEG	1503937742.724	254	198	1503937741.887	303	505	1503937742.866	322	931
282	..PEG	1503937742.757	294	197	1503937741.921	306	489	1503937742.9	323	931
283	..PEG	1503937742.790	297	232	1503937741.954	308	473	1503937742.935	325	931
284	..PEG	1503937742.823	298	214	1503937741.988	311	457	1503937742.968	327	931
285	..PEG	1503937742.857	281	206	1503937742.023	308	441	1503937743.002	330	931
286	..PEG	1503937742.890	46	185	1503937742.056	306	426	1503937743.036	330	931
287	..PEG	1503937742.923	267	221	1503937742.09	303	410	1503937743.07	333	931
288	..PEG	1503937742.957	286	198	1503937742.123	301	394	1503937743.103	335	931
289	..PEG	1503937742.990	285	217	1503937742.157	298	378	1503937743.136	335	931
290	..PEG	1503937743.023	312	186	1503937742.189	296	362	1503937743.17	337	931
291	..PEG	1503937743.057	83	203	1503937742.223	293	347	1503937743.204	343	931
292	..PEG	1503937743.090	299	213	1503937742.259	291	331	1503937743.237	349	931
293	..PEG	1503937743.123	74	202	1503937742.292	288	315	1503937743.271	353	931
294	..PEG	1503937743.157	23	236	1503937742.325	286	299	1503937743.305	354	931
295	..PEG	1503937743.190	41	248	1503937742.359	283	283	1503937743.339	354	931
296	..PEG	1503937743.223	334	196	1503937742.394	281	268	1503937743.372	354	931
297	..PEG	1503937743.256	318	229	1503937742.427	283	252	1503937743.406	354	931
298	..PEG	1503937743.290	329	209	1503937742.461	286	236	1503937743.44	354	931
299	..PEG	1503937743.323	334	224	1503937742.494	288	220	1503937743.473	354	931
300	..PEG	1503937743.357	320	224	1503937742.528	291	204	1503937743.507	354	931
301	..PEG	1503937743.390	313	225	1503937742.562	293	189	1503937743.54	354	931
302	..PEG	1503937743.423	316	207	1503937742.595	296	173	1503937743.574	354	931
303	..PEG	1503937743.457	325	206	1503937742.63	298	157	1503937743.608	354	931
304	..PEG	1503937743.490	350	200	1503937742.664	301	141	1503937743.642	357	931
305	..PEG	1503937743.523	367	175	1503937742.697	303	125	1503937743.675	360	931
306	..PEG	1503937743.556	395	191	1503937742.731	306	110	1503937743.707	361	931
307	..PEG	1503937743.589	351	170	1503937742.765	308	94	1503937743.741	361	931
308	..PEG	1503937743.623	403	178	1503937742.799	311	78	1503937743.775	361	931
309	..PEG	1503937743.656	397	184	1503937742.833	313	62	1503937743.808	361	931
310	..PEG	1503937743.690	359	243	1503937742.867	316	46	1503937743.842	367	931
311	..PEG	1503937743.723	366	257	1503937742.9	318	46	1503937743.876	370	931
312	..PEG	1503937743.756	344	269	1503937742.935	320	61	1503937743.91	372	931
313	..PEG	1503937743.790	341	262	1503937742.968	323	77	1503937743.944	377	931
314	..PEG	1503937743.823	353	252	1503937743.002	325	93	1503937743.978	379	931
315	..PEG	1503937743.856	419	194	1503937743.036	328	109	1503937744.012	379	931
316	..PEG	1503937743.889	394	232	1503937743.07	330	125	1503937744.046	379	931
317	..PEG	1503937743.922	397	219	1503937743.103	333	140	1503937744.079	379	931
318	..PEG	1503937743.956	412	205	1503937743.136	335	156	1503937744.112	380	931
319	..PEG	1503937743.989	414	230	1503937743.17	338	172	1503937744.146	380	931
320	..PEG	1503937744.023	389	254	1503937743.204	340	188	1503937744.179	380	931
321	..PEG	1503937744.056	367	245	1503937743.237	343	204	1503937744.212	382	931
322	..PEG	1503937744.089	375	270	1503937743.271	345	219	1503937744.247	382	931
323	..PEG	1503937744.122	359	264	1503937743.305	348	204	1503937744.28	382	931
324	..PEG	1503937744.156	358	237	1503937743.339	350	188	1503937744.314	382	931
325	..PEG	1503937744.189	406	258	1503937743.372	353	172	1503937744.347	382	931
326	..PEG	1503937744.223	376	258	1503937743.406	355	156	1503937744.381	382	931
327	..PEG	1503937744.256	394	284	1503937743.44	358	140	1503937744.414	382	931
328	..PEG	1503937744.289	409	241	1503937743.474	360	125	1503937744.448	382	931
329	..PEG	1503937744.323	383	244	1503937743.507	363	109	1503937744.482	382	931
330	..PEG	1503937744.356	392	261	1503937743.54	365	93	1503937744.516	382	931
331	..PEG	1503937744.389	456	250	1503937743.574	368	77	1503937744.549	382	931
332	..PEG	1503937744.422	416	229	1503937743.608	370	61	1503937744.583	382	931
333	..PEG	1503937744.456	398	236	1503937743.642	373	46	1503937744.617	382	931
334	..PEG	1503937744.489	429	231	1503937743.675	375	46	1503937744.651	382	931
335	..PEG	1503937744.522	437	234	1503937743.707	377	61	1503937744.684	382	931
336	..PEG	1503937744.556	426	241	1503937743.741	380	77	1503937744.717	382	931
337	..PEG	1503937744.589	477	196	1503937743.775	382	93	1503937744.751	382	931
338	..PEG	1503937744.622	454	218	1503937743.808	385	109	1503937744.784	382	931
339	..PEG	1503937744.656	476	214	1503937743.842	387	125	1503937744.818	382	931
340	..PEG	1503937744.689	468	217	1503937743.877	390	140	1503937744.851	382	931
341	..PEG	1503937744.722	469	207	1503937743.91	392	156	1503937744.884	382	931
342	..PEG	1503937744.755	492	243	1503937743.944	395	172	1503937744.918	382	931
343	..PEG	1503937744.789	479	206	1503937743.978	397	188	1503937744.952	382	931
344	..PEG	1503937744.822	459	201	1503937744.012	400	204	1503937744.986	382	931
345	..PEG	1503937744.855	427	213	1503937744.046	402	219	1503937745.021	383	931
346	..PEG	1503937744.888	474	203	1503937744.079	405	235	1503937745.055	383	931
347	..PEG	1503937744.922	466	212	1503937744.112	407	251	1503937745.087	383	931
348	..PEG	1503937744.955	447	206	1503937744.146	410	267	1503937745.121	383	931
349	..PEG	1503937744.988	494	202	1503937744.179	412	251	1503937745.155	383	931
