1498651825208;55;931
1498651827719;238;931
1498651827745;248;931
1498651827773;248;931
1498651827798;248;931
1498651827814;248;931
1498651827892;248;931
1498651827917;248;931
1498651827934;248;931
1498651827955;248;931
1498651827974;248;931
1498651827995;248;931
1498651828017;248;931
1498651828037;248;931
1498651828059;248;931
1498651828081;248;931
1498651828101;248;931
1498651828120;248;931
1498651828140;248;931
1498651828161;248;931
1498651828184;248;931
1498651828203;248;931
1498651828222;248;931
1498651828242;248;931
1498651828263;248;931
1498651828283;248;931
1498651828304;248;931
1498651828324;248;931
1498651828345;248;931
1498651828368;248;931
1498651828388;248;931
1498651828408;248;931
1498651828429;248;931
1498651828449;248;931
1498651828469;248;931
1498651828489;248;931
1498651828509;248;931
1498651828537;248;931
1498651828559;248;931
1498651828578;248;931
1498651828598;248;931
1498651828619;248;931
1498651828645;248;931
1498651828675;248;931
1498651828704;248;931
1498651828730;248;931
1498651828748;248;931
1498651828766;248;931
1498651828788;248;931
1498651828807;248;931
1498651828827;248;931
1498651828848;248;931
1498651828869;248;931
1498651828890;248;931
1498651829147;248;931
1498651829167;248;931
1498651829190;248;931
1498651829209;248;931
1498651829227;248;931
1498651829249;248;931
1498651829270;248;931
1498651829290;248;931
1498651829311;248;931
1498651829332;248;931
1498651829353;248;931
1498651829373;248;931
1498651829394;248;931
1498651829416;248;931
1498651829436;248;931
1498651829458;248;931
1498651829477;248;931
1498651829507;248;931
1498651829528;248;931
1498651829551;248;931
1498651829583;248;931
1498651829603;248;931
1498651829625;248;931
1498651829643;248;931
1498651829664;248;931
1498651829684;248;931
1498651829704;248;931
1498651829724;248;931
1498651829745;248;931
1498651829766;248;931
1498651829787;248;931
1498651829807;248;931
1498651829828;248;931
1498651829857;248;931
1498651829877;248;931
1498651829899;248;931
1498651829920;248;931
1498651829940;248;931
1498651829962;248;931
1498651829983;248;931
1498651830003;248;931
1498651830024;248;931
1498651830043;248;931
1498651830065;248;931
1498651830102;248;931
1498651830116;248;931
1498651830136;248;931
1498651830158;248;931
1498651830176;248;931
1498651830197;248;931
1498651830219;248;931
1498651830239;248;931
1498651830260;248;931
1498651830299;248;931
1498651830319;248;931
1498651830339;248;931
1498651830359;248;931
1498651830381;248;931
1498651830401;248;931
1498651830422;248;931
1498651830443;248;931
1498651830464;248;931
1498651830484;248;931
1498651830505;248;931
1498651830525;248;931
1498651830547;248;931
1498651830567;248;931
1498651830587;248;931
1498651830608;248;931
1498651830629;248;931
1498651830676;248;931
1498651830695;248;931
1498651830714;248;931
1498651830734;248;931
1498651830753;248;931
1498651830775;248;931
1498651830796;248;931
1498651830817;248;931
1498651830835;248;931
1498651830856;248;931
1498651830877;248;931
1498651830904;248;931
1498651830924;248;931
1498651830944;248;931
1498651830964;248;931
1498651830986;248;931
1498651831005;248;931
1498651831026;248;931
1498651831048;248;931
1498651831068;248;931
1498651831088;248;931
1498651831109;248;931
1498651831131;248;931
1498651831150;248;931
1498651831170;254;931
1498651831208;279;931
1498651831227;298;931
1498651831249;317;931
1498651831270;367;931
1498651831290;443;931
1498651831313;472;931
1498651831422;516;931
1498651831437;516;931
1498651831472;516;931
1498651831545;497;931
1498651831575;452;931
1498651831589;424;931
1498651831615;391;931
1498651831644;367;931
1498651831674;364;931
1498651831703;364;931
1498651831729;364;931
1498651831745;364;931
1498651831765;364;931
1498651831787;364;931
1498651831807;364;931
1498651831828;368;931
1498651831848;378;931
1498651831869;391;931
1498651831898;392;931
1498651831930;392;931
1498651831963;392;931
1498651831998;392;931
1498651832030;392;931
1498651832060;397;931
1498651832079;405;931
1498651832098;416;931
1498651832120;422;931
1498651832140;431;931
1498651832161;437;931
1498651832188;455;931
1498651832214;473;931
1498651832234;477;931
1498651832255;478;931
1498651832275;478;931
1498651832296;478;931
1498651832315;479;931
1498651832335;482;931
1498651832355;485;931
1498651832376;485;931
1498651832398;485;931
1498651832419;485;931
1498651832437;481;931
1498651832460;474;931
1498651832517;465;931
1498651832539;465;931
1498651832564;465;931
1498651832582;465;931
1498651832602;465;931
1498651832623;468;931
1498651832644;471;931
1498651832665;472;931
1498651832685;472;931
1498651832705;472;931
1498651832734;470;931
1498651832758;460;931
1498651832780;455;931
1498651832800;456;931
1498651832870;470;931
1498651832917;470;931
1498651832939;470;931
1498651832960;470;931
1498651832981;470;931
1498651833002;470;931
1498651833023;470;931
1498651833043;470;931
1498651833064;470;931
1498651833085;470;931
1498651833104;470;931
1498651833124;470;931
1498651833144;470;931
1498651833165;470;931
1498651833186;470;931
1498651833206;463;931
1498651833226;436;931
1498651833248;435;931
1498651833267;435;931
1498651833288;435;931
1498651833309;435;931
1498651833330;435;931
1498651833352;435;931
1498651833372;435;931
1498651833393;435;931
1498651833414;435;931
1498651833435;435;931
1498651833456;435;931
1498651833477;435;931
1498651833498;435;931
1498651833520;435;931
1498651833539;435;931
1498651833559;435;931
1498651833580;435;931
1498651833601;435;931
1498651833621;435;931
1498651833641;435;931
1498651833662;435;931
1498651833683;435;931
1498651833703;435;931
1498651833723;435;931
1498651833750;435;931
1498651833769;437;931
1498651833790;456;931
1498651833810;474;931
1498651833831;516;931
1498651833851;569;931
1498651833869;610;931
1498651833890;661;931
1498651833911;686;931
1498651833932;707;931
1498651833953;708;931
1498651833973;708;931
1498651833992;708;931
1498651834021;708;931
1498651834041;708;931
1498651834063;708;931
1498651834083;697;931
1498651834102;684;931
1498651834124;654;931
1498651834145;622;931
1498651834166;573;931
1498651834187;547;931
1498651834206;533;931
1498651834269;530;931
1498651834301;530;931
1498651834331;530;931
1498651834361;530;931
1498651834382;530;931
1498651834401;530;931
1498651834425;530;931
1498651834447;531;931
1498651834466;531;931
1498651834486;532;931
1498651834508;534;931
1498651834530;535;931
1498651834551;535;931
1498651834570;535;931
1498651834591;535;931
1498651834612;534;931
1498651834632;516;931
1498651834652;485;931
1498651834672;477;931
1498651834705;476;931
1498651834725;480;931
1498651834747;485;931
1498651834767;485;931
1498651834788;484;931
1498651834808;483;931
1498651834830;481;931
1498651834850;480;931
1498651834869;480;931
1498651834890;478;931
1498651834912;475;931
1498651834932;470;931
1498651834952;469;931
1498651834973;469;931
1498651834993;469;931
1498651835015;469;931
1498651835033;469;931
1498651835054;469;931
1498651835076;472;931
1498651835096;474;931
1498651835117;476;931
1498651835136;477;931
1498651835157;479;931
1498651835179;484;931
1498651835198;489;931
1498651835219;497;931
1498651835240;501;931
1498651835260;507;931
1498651835281;508;931
1498651835301;511;931
1498651835322;511;931
1498651835343;511;931
1498651835364;511;931
1498651835385;511;931
1498651835405;511;931
1498651835425;511;931
1498651835448;511;931
1498651835468;511;931
1498651835488;511;931
1498651835508;511;931
1498651835529;511;931
1498651835550;511;931
1498651835569;511;931
1498651835589;511;931
1498651835611;511;931
1498651835631;511;931
1498651835651;511;931
1498651835670;511;931
1498651835691;511;931
1498651835714;511;931
1498651835733;511;931
1498651835752;511;931
1498651835773;511;931
1498651835794;511;931
1498651835814;511;931
1498651835833;511;931
1498651835854;511;931
1498651835895;515;931
1498651835916;516;931
1498651835935;516;931
1498651835956;516;931
1498651835978;516;931
1498651835998;516;931
1498651836018;516;931
1498651836039;516;931
1498651836059;516;931
1498651836081;516;931
1498651836099;516;931
1498651836120;516;931
1498651836140;516;931
1498651836162;516;931
1498651836183;516;931
1498651836203;516;931
1498651836224;516;931
1498651836246;516;931
1498651836267;516;931
1498651836286;516;931
1498651836307;516;931
1498651836328;516;931
1498651836350;516;931
1498651836370;516;931
1498651836390;516;931
1498651836412;516;931
1498651836430;516;931
1498651836451;516;931
1498651836472;516;931
1498651836492;516;931
1498651836514;516;931
1498651836533;516;931
1498651836553;516;931
1498651836573;516;931
1498651836593;516;931
1498651836615;516;931
1498651836635;516;931
1498651836656;516;931
1498651836678;516;931
1498651836698;516;931
1498651836719;516;931
1498651836740;516;931
1498651836762;516;931
1498651836783;516;931
1498651836801;516;931
1498651836822;516;931
1498651836843;516;931
1498651836864;516;931
1498651836884;516;931
1498651836908;516;931
1498651836927;516;931
1498651836950;516;931
1498651836968;516;931
1498651836989;516;931
1498651837011;516;931
1498651837031;516;931
1498651837051;516;931
1498651837071;516;931
1498651837091;516;931
1498651837113;516;931
1498651837134;516;931
1498651837154;516;931
1498651837174;516;931
1498651837196;516;931
1498651837217;516;931
1498651837237;516;931
1498651837257;516;931
1498651837278;516;931
1498651837297;516;931
1498651837318;516;931
1498651837337;516;931
1498651837357;516;931
1498651837379;516;931
1498651837398;516;931
1498651837418;516;931
1498651837438;516;931
1498651837459;516;931
1498651837479;516;931
1498651837499;516;931
1498651837519;516;931
1498651837540;516;931
1498651837565;516;931
1498651837586;516;931
1498651837606;516;931
1498651837629;516;931
1498651837668;516;931
1498651837708;516;931
1498651837748;516;931
1498651837768;516;931
1498651837789;516;931
1498651837812;516;931
1498651837833;516;931
1498651837854;516;931
1498651837875;516;931
1498651837897;516;931
1498651837918;516;931
1498651837939;516;931
1498651837962;516;931
1498651837984;516;931
1498651838004;516;931
1498651838028;516;931
1498651838048;516;931
1498651838068;516;931
1498651838093;516;931
1498651838118;516;931
1498651838143;516;931
1498651838166;516;931
1498651838187;516;931
1498651838208;516;931
1498651838230;516;931
1498651838251;516;931
1498651838273;516;931
1498651838295;516;931
1498651838315;516;931
1498651838335;516;931
1498651838356;516;931
1498651838378;516;931
1498651838399;516;931
1498651838420;516;931
1498651838442;516;931
1498651838464;516;931
1498651838485;516;931
1498651838506;516;931
1498651838530;516;931
1498651838553;516;931
1498651838577;516;931
1498651838600;516;931
1498651838623;516;931
1498651838646;516;931
1498651838669;516;931
1498651838693;516;931
1498651838716;516;931
1498651838738;516;931
1498651838762;516;931
1498651838786;516;931
1498651838808;516;931
1498651838831;516;931
1498651838851;516;931
1498651838872;516;931
1498651838895;516;931
1498651838918;516;931
1498651838940;516;931
1498651838964;516;931
1498651838986;516;931
1498651839008;516;931
1498651839031;516;931
1498651839053;516;931
1498651839075;516;931
1498651839098;516;931
1498651839120;516;931
1498651839144;516;931
1498651839166;516;931
1498651839187;516;931
1498651839211;516;931
1498651839233;516;931
1498651839255;516;931
1498651839286;516;931
1498651839316;516;931
1498651839346;516;931
1498651839367;516;931
1498651839389;516;931
1498651839410;516;931
1498651839430;516;931
1498651839451;516;931
1498651839472;516;931
1498651839493;516;931
1498651839514;516;931
1498651839535;516;931
1498651839557;516;931
1498651839578;516;931
1498651839599;516;931
1498651839619;516;931
1498651839753;516;931
1498651839803;516;931
1498651839833;516;931
1498651839855;516;931
1498651839878;516;931
1498651839900;516;931
1498651839922;516;931
1498651839945;516;931
1498651839967;516;931
1498651839989;516;931
1498651840012;516;931
1498651840034;516;931
1498651840056;516;931
1498651840079;516;931
1498651840101;516;931
1498651840124;516;931
1498651840146;516;931
1498651840168;516;931
1498651840191;516;931
1498651840214;516;931
1498651840236;516;931
1498651840259;516;931
1498651840282;516;931
1498651840303;516;931
1498651840326;516;931
1498651840349;516;931
1498651840371;516;931
1498651840394;516;931
1498651840416;516;931
1498651840438;516;931
1498651840461;516;931
1498651840483;516;931
1498651840504;516;931
1498651840527;516;931
1498651840550;516;931
1498651840571;516;931
1498651840594;516;931
1498651840616;516;931
1498651840637;516;931
1498651840660;516;931
1498651840682;516;931
1498651840704;516;931
1498651840727;516;931
1498651840749;516;931
1498651840770;516;931
1498651840793;516;931
1498651840815;516;931
1498651840836;516;931
1498651840858;516;931
1498651840880;516;931
1498651840903;516;931
1498651840926;516;931
1498651840949;516;931
1498651840970;516;931
1498651840995;516;931
1498651841018;516;931
1498651841040;516;931
1498651841063;516;931
1498651841086;516;931
1498651841110;516;931
1498651841133;516;931
1498651841156;516;931
1498651841179;516;931
1498651841201;516;931
1498651841225;516;931
1498651841249;516;931
1498651841271;516;931
1498651841294;516;931
1498651841319;516;931
1498651841342;516;931
1498651841365;516;931
1498651841388;516;931
1498651841411;515;931
1498651841434;514;931
1498651841457;514;931
1498651841480;514;931
1498651841502;513;931
1498651841526;525;931
1498651841549;540;931
1498651841571;562;931
1498651841595;586;931
1498651841618;601;931
1498651841641;619;931
1498651841664;631;931
1498651841686;636;931
1498651841710;636;931
1498651841733;636;931
1498651841756;636;931
1498651841779;636;931
1498651841801;636;931
1498651841824;636;931
1498651841847;627;931
1498651841869;610;931
1498651841894;590;931
1498651841917;577;931
1498651841940;572;931
1498651841963;572;931
1498651841986;572;931
1498651842010;572;931
1498651842033;572;931
1498651842055;572;931
1498651842079;572;931
1498651842101;572;931
1498651842124;572;931
1498651842148;572;931
1498651842171;572;931
1498651842194;572;931
1498651842217;572;931
1498651842240;571;931
1498651842263;567;931
1498651842286;560;931
1498651842310;552;931
1498651842332;542;931
1498651842356;530;931
1498651842378;520;931
1498651842400;519;931
1498651842422;519;931
1498651842445;519;931
1498651842467;519;931
1498651842489;519;931
1498651842512;519;931
1498651842534;519;931
1498651842559;519;931
1498651842582;519;931
1498651842603;519;931
1498651842626;519;931
1498651842648;519;931
1498651842670;519;931
1498651842693;519;931
1498651842715;519;931
1498651842737;519;931
1498651842760;519;931
1498651842782;519;931
1498651842804;519;931
1498651842828;519;931
1498651842850;519;931
1498651842873;519;931
1498651842895;519;931
1498651842918;519;931
1498651842941;519;931
1498651842963;519;931
1498651842985;519;931
1498651843008;519;931
1498651843032;519;931
1498651843055;519;931
1498651843078;519;931
1498651843100;519;931
1498651843123;519;931
1498651843147;519;931
1498651843169;519;931
1498651843193;519;931
1498651843215;519;931
1498651843239;519;931
1498651843262;519;931
1498651843284;519;931
1498651843307;519;931
1498651843331;519;931
1498651843354;519;931
1498651843377;519;931
1498651843400;519;931
1498651843423;519;931
1498651843446;519;931
1498651843469;519;931
1498651843493;519;931
1498651843516;519;931
1498651843539;519;931
1498651843563;514;931
1498651843586;508;931
1498651843610;504;931
1498651843633;504;931
1498651843657;504;931
1498651843680;504;931
1498651843703;504;931
