	GazeState	Tgaze	Xgaze	Ygaze	Tball	Xball	Yball	Tpaddle	Xpaddle	Ypaddle
74	..PEG	1499343606.602	1183	308	1499343611.834	721	550	1499343611.834	694	931
75	..PEG	1499343606.635	1162	320	1499343611.868	722	534	1499343611.868	694	931
76	..PEG	1499343606.668	1158	315	1499343611.901	723	518	1499343611.901	694	931
77	..PEG	1499343606.702	1156	337	1499343611.935	724	502	1499343611.935	694	931
78	..PEG	1499343606.735	1154	322	1499343611.969	725	486	1499343611.969	694	931
79	..PEG	1499343606.768	1158	323	1499343612.003	726	470	1499343612.003	694	931
80	..PEG	1499343606.802	1154	315	1499343612.037	727	454	1499343612.037	694	931
81	..PEG	1499343606.835	1157	322	1499343612.071	728	438	1499343612.071	694	931
82	..PEG	1499343606.869	1170	314	1499343612.105	727	422	1499343612.105	694	931
83	..PEG	1499343606.902	1164	313	1499343612.138	726	406	1499343612.138	694	931
84	..PEG	1499343606.935	1164	319	1499343612.172	725	391	1499343612.172	694	931
85	..PEG	1499343606.968	1173	324	1499343612.206	724	375	1499343612.205	694	931
86	..PEG	1499343607.002	1172	343	1499343612.24	723	359	1499343612.24	694	931
87	..PEG	1499343607.035	1170	340	1499343612.273	722	343	1499343612.273	694	931
88	..PEG	1499343607.068	816	421	1499343612.307	721	327	1499343612.307	694	931
89	..PEG	1499343607.102	641	446	1499343612.341	720	311	1499343612.341	694	931
90	..PEG	1499343607.135	611	451	1499343612.375	719	295	1499343612.375	694	931
91	..PEG	1499343607.168	625	468	1499343612.409	718	279	1499343612.409	694	931
92	..PEG	1499343607.201	616	466	1499343612.443	717	263	1499343612.443	694	931
93	..PEG	1499343607.235	611	472	1499343612.477	716	247	1499343612.477	694	931
94	..PEG	1499343607.268	323	485	1499343612.511	715	231	1499343612.511	694	931
95	..PEG	1499343607.301	319	480	1499343612.545	714	215	1499343612.545	694	931
96	..PEG	1499343607.335	319	479	1499343612.579	713	199	1499343612.579	694	931
97	..PEG	1499343607.368	320	469	1499343612.613	712	183	1499343612.613	694	931
98	..PEG	1499343607.401	312	481	1499343612.647	711	167	1499343612.647	694	931
99	..PEG	1499343607.435	311	460	1499343612.68	710	151	1499343612.68	694	931
100	..PEG	1499343607.468	325	479	1499343612.714	709	135	1499343612.713	694	931
101	..PEG	1499343607.502	316	485	1499343612.748	708	119	1499343612.748	694	931
102	..PEG	1499343607.535	309	730	1499343612.782	707	103	1499343612.781	694	931
103	.F...	1499343607.568			1499343612.816	706	87	1499343612.816	694	931
104	..P..	1499343607.601			1499343612.849	705	71	1499343612.849	694	931
105	..P..	1499343607.634			1499343612.883	704	55	1499343612.883	694	931
106	..PEG	1499343607.668	610	453	1499343612.916	703	46	1499343612.916	694	931
107	..PEG	1499343607.701	613	437	1499343612.95	702	61	1499343612.95	694	931
108	..PEG	1499343607.735	612	432	1499343612.984	701	77	1499343612.984	694	931
109	..PEG	1499343607.768	622	430	1499343613.018	700	93	1499343613.018	694	931
110	..PEG	1499343607.801	619	436	1499343613.051	699	109	1499343613.051	694	931
111	..PEG	1499343607.835	615	438	1499343613.084	698	125	1499343613.084	694	931
112	..PEG	1499343607.868	898	440	1499343613.118	697	141	1499343613.118	694	931
113	..PEG	1499343607.901	919	440	1499343613.152	696	157	1499343613.152	694	931
114	..PEG	1499343607.934	918	445	1499343613.186	695	173	1499343613.186	694	931
115	..PEG	1499343607.968	910	448	1499343613.219	694	189	1499343613.219	694	931
116	..PEG	1499343608.001	912	441	1499343613.252	693	205	1499343613.252	694	931
117	..PEG	1499343608.035	914	426	1499343613.286	692	221	1499343613.286	694	931
118	..PEG	1499343608.068	923	443	1499343613.32	693	205	1499343613.32	694	931
119	..PEG	1499343608.101	923	440	1499343613.354	694	189	1499343613.354	694	931
120	..PEG	1499343608.134	907	447	1499343613.388	695	173	1499343613.387	694	931
121	..PEG	1499343608.168	914	459	1499343613.421	696	157	1499343613.421	694	931
122	..PEG	1499343608.201	996	449	1499343613.455	697	141	1499343613.454	694	931
123	..PEG	1499343608.234	1003	431	1499343613.489	698	125	1499343613.488	694	931
124	..PEG	1499343608.267	1001	432	1499343613.522	699	109	1499343613.522	694	931
125	..PEG	1499343608.301	1009	449	1499343613.556	700	93	1499343613.556	694	931
126	..PEG	1499343608.334	1029	454	1499343613.59	701	77	1499343613.59	694	931
127	..PEG	1499343608.367	1007	432	1499343613.623	702	61	1499343613.623	694	931
128	..PEG	1499343608.401	1047	450	1499343613.657	703	46	1499343613.657	694	931
129	..PEG	1499343608.434	1060	445	1499343613.691	703	46	1499343613.69	694	931
130	..PEG	1499343608.467	1058	457	1499343613.724	703	61	1499343613.724	694	931
131	..PEG	1499343608.501	1043	472	1499343613.758	704	77	1499343613.758	694	931
132	..PEG	1499343608.534	1054	455	1499343613.792	705	93	1499343613.792	694	931
133	..PEG	1499343608.567	1059	442	1499343613.826	706	109	1499343613.825	694	931
134	..PEG	1499343608.601	1050	471	1499343613.859	707	125	1499343613.859	694	931
135	..PEG	1499343608.634	1045	447	1499343613.893	708	141	1499343613.893	694	931
136	..PEG	1499343608.667	1006	454	1499343613.926	709	157	1499343613.926	694	931
137	..PEG	1499343608.701	601	404	1499343613.961	710	173	1499343613.96	694	931
138	..PEG	1499343608.734	546	394	1499343613.994	711	189	1499343613.994	694	931
139	..PEG	1499343608.767	562	402	1499343614.028	712	205	1499343614.028	694	931
140	..PEG	1499343608.800	555	415	1499343614.061	713	221	1499343614.061	694	931
141	..PEG	1499343608.834	560	411	1499343614.095	714	237	1499343614.094	694	931
142	..PEG	1499343608.867	558	415	1499343614.129	715	253	1499343614.129	694	931
143	..PEG	1499343608.900	560	418	1499343614.163	716	269	1499343614.163	694	931
144	..PEG	1499343608.934	541	387	1499343614.197	717	285	1499343614.197	694	931
145	..PEG	1499343608.967	560	426	1499343614.231	718	301	1499343614.231	694	931
146	..PEG	1499343609.000	262	408	1499343614.264	719	317	1499343614.264	694	931
147	..PEG	1499343609.033	226	441	1499343614.298	720	333	1499343614.298	694	931
148	..PEG	1499343609.067	228	441	1499343614.332	721	349	1499343614.332	694	931
149	..PEG	1499343609.100	219	429	1499343614.365	722	365	1499343614.365	694	931
150	..PEG	1499343609.133	221	437	1499343614.4	723	381	1499343614.4	694	931
151	..PEG	1499343609.167	225	424	1499343614.433	724	397	1499343614.433	694	931
152	..PEG	1499343609.200	224	432	1499343614.468	725	413	1499343614.468	694	931
153	..PEG	1499343609.233	235	445	1499343614.501	726	429	1499343614.501	694	931
154	..PEG	1499343609.267	231	445	1499343614.534	727	445	1499343614.534	694	931
155	..PEG	1499343609.300	228	450	1499343614.568	728	461	1499343614.568	694	931
156	..PEG	1499343609.334	218	443	1499343614.602	729	477	1499343614.602	694	931
157	..PEG	1499343609.366	581	452	1499343614.635	730	493	1499343614.635	715	931
158	..PEG	1499343609.400	616	447	1499343614.669	731	509	1499343614.669	738	931
159	..PEG	1499343609.433	620	468	1499343614.703	732	525	1499343614.703	746	931
160	..PEG	1499343609.466	615	430	1499343614.738	733	541	1499343614.738	746	931
161	..PEG	1499343609.500	638	440	1499343614.772	734	557	1499343614.772	746	931
162	..PEG	1499343609.533	622	457	1499343614.806	735	572	1499343614.805	746	931
163	..PEG	1499343609.567	623	433	1499343614.84	736	588	1499343614.84	746	931
164	..PEG	1499343609.599	634	442	1499343614.874	737	604	1499343614.874	752	931
165	..PEG	1499343609.633	498	334	1499343614.908	738	620	1499343614.908	758	931
166	..PEG	1499343609.666	489	318	1499343614.942	739	636	1499343614.942	766	931
167	..PEG	1499343609.700	490	323	1499343614.976	740	652	1499343614.976	777	931
168	..PEG	1499343609.733	478	298	1499343615.01	741	668	1499343615.01	780	931
169	..PEG	1499343609.766	484	325	1499343615.043	742	684	1499343615.043	780	931
170	..PEG	1499343609.800	488	293	1499343615.077	743	700	1499343615.077	780	931
171	..PEG	1499343609.833	493	324	1499343615.11	744	716	1499343615.11	780	931
172	..PEG	1499343609.866	658	328	1499343615.143	745	732	1499343615.143	780	931
173	..PEG	1499343609.899	760	336	1499343615.177	746	748	1499343615.177	780	931
174	..PEG	1499343609.933	766	347	1499343615.212	747	764	1499343615.211	780	931
175	..PEG	1499343609.966	762	341	1499343615.245	748	780	1499343615.245	780	931
176	..PEG	1499343609.999	765	371	1499343615.279	749	796	1499343615.279	780	931
177	..PEG	1499343610.032	766	381	1499343615.313	750	812	1499343615.313	779	931
178	..PEG	1499343610.066	776	349	1499343615.347	751	828	1499343615.347	779	931
179	..PEG	1499343610.099	771	348	1499343615.38	752	844	1499343615.38	779	931
180	..PEG	1499343610.133	762	348	1499343615.414	753	860	1499343615.413	779	931
181	..PEG	1499343610.166	760	375	1499343615.447	754	876	1499343615.447	779	931
182	..PEG	1499343610.199	758	336	1499343615.481	755	892	1499343615.48	779	931
183	..PEG	1499343610.232	765	359	1499343615.515	756	908	1499343615.514	779	931
184	..PEG	1499343610.266	760	374	1499343615.548	757	924	1499343615.548	778	931
185	..PEG	1499343610.299	769	348	1499343615.581	753	908	1499343615.581	774	931
186	..PEG	1499343610.332	752	365	1499343615.615	749	893	1499343615.615	772	931
187	..PEG	1499343610.366	714	374	1499343615.649	745	877	1499343615.649	770	931
188	..PEG	1499343610.399	708	351	1499343615.682	742	862	1499343615.682	769	931
189	..PEG	1499343610.433	694	378	1499343615.716	738	846	1499343615.716	769	931
190	..PEG	1499343610.466	707	390	1499343615.75	734	831	1499343615.75	769	931
191	..PEG	1499343610.499	690	389	1499343615.784	730	815	1499343615.784	769	931
192	..PEG	1499343610.533	697	362	1499343615.818	726	800	1499343615.818	769	931
193	..PEG	1499343610.566	711	373	1499343615.853	723	784	1499343615.853	769	931
194	..PEG	1499343610.599	704	367	1499343615.887	719	768	1499343615.886	769	931
195	..PEG	1499343610.632	707	367	1499343615.92	715	753	1499343615.919	769	931
196	..PEG	1499343610.666	719	343	1499343615.954	711	737	1499343615.954	769	931
197	..PEG	1499343610.699	708	386	1499343615.988	707	722	1499343615.988	769	931
198	..PEG	1499343610.732	715	381	1499343616.021	704	706	1499343616.021	769	931
199	..PEG	1499343610.765	707	365	1499343616.055	700	691	1499343616.055	769	931
200	..PEG	1499343610.799	729	350	1499343616.088	696	675	1499343616.088	769	931
201	..PEG	1499343610.832	720	387	1499343616.121	692	660	1499343616.121	769	931
202	..PEG	1499343610.865	741	383	1499343616.156	688	644	1499343616.156	769	931
203	..PEG	1499343610.899	728	385	1499343616.19	684	629	1499343616.19	769	931
204	..PEG	1499343610.932	722	387	1499343616.224	681	613	1499343616.223	769	931
205	..PEG	1499343610.966	733	398	1499343616.258	677	597	1499343616.258	764	931
206	..PEG	1499343610.999	740	392	1499343616.292	673	582	1499343616.292	755	931
207	..PEG	1499343611.032	716	390	1499343616.326	669	566	1499343616.326	738	931
208	..PEG	1499343611.065	727	397	1499343616.359	665	551	1499343616.359	727	931
209	..PEG	1499343611.098	724	388	1499343616.393	662	535	1499343616.393	716	931
210	..PEG	1499343611.132	717	381	1499343616.426	658	520	1499343616.426	710	931
211	..PEG	1499343611.165	737	403	1499343616.46	654	504	1499343616.46	705	931
212	..PEG	1499343611.198	718	400	1499343616.493	650	489	1499343616.493	701	931
213	..PEG	1499343611.232	717	399	1499343616.526	646	473	1499343616.526	697	931
214	..PEG	1499343611.265	720	398	1499343616.561	643	489	1499343616.56	690	931
215	..PEG	1499343611.299	721	398	1499343616.593	639	504	1499343616.593	683	931
216	..PEG	1499343611.332	724	392	1499343616.627	635	520	1499343616.627	675	931
217	..PEG	1499343611.365	724	381	1499343616.66	631	535	1499343616.66	666	931
218	..PEG	1499343611.398	713	403	1499343616.694	627	551	1499343616.694	665	931
219	..PEG	1499343611.432	720	407	1499343616.728	624	566	1499343616.728	665	931
220	..PEG	1499343611.465	718	416	1499343616.761	620	582	1499343616.761	665	931
221	..PEG	1499343611.498	728	383	1499343616.794	616	597	1499343616.793	665	931
222	..PEG	1499343611.532	725	402	1499343616.828	612	613	1499343616.828	665	931
223	..PEG	1499343611.565	719	397	1499343616.862	608	629	1499343616.862	665	931
224	..PEG	1499343611.598	731	413	1499343616.896	604	644	1499343616.896	665	931
225	..PEG	1499343611.631	707	393	1499343616.929	601	660	1499343616.929	665	931
226	..PEG	1499343611.665	717	406	1499343616.962	597	675	1499343616.962	665	931
227	..PEG	1499343611.698	745	399	1499343616.996	593	691	1499343616.996	651	931
228	..PEG	1499343611.731	741	389	1499343617.03	589	706	1499343617.03	633	931
229	..PEG	1499343611.765	722	400	1499343617.063	585	722	1499343617.063	625	931
230	..PEG	1499343611.798	737	397	1499343617.096	582	737	1499343617.096	620	931
231	..PEG	1499343611.831	729	407	1499343617.131	578	753	1499343617.131	613	931
232	..PEG	1499343611.865	730	440	1499343617.163	574	768	1499343617.163	606	931
233	..PEG	1499343611.898	732	414	1499343617.198	570	784	1499343617.198	602	931
234	..PEG	1499343611.931	742	409	1499343617.231	566	800	1499343617.231	595	931
235	..PEG	1499343611.965	729	416	1499343617.264	563	815	1499343617.264	584	931
236	..PEG	1499343611.998	731	385	1499343617.298	559	831	1499343617.298	582	931
237	..PEG	1499343612.031	737	410	1499343617.331	555	846	1499343617.331	579	931
238	..PEG	1499343612.064	738	415	1499343617.364	551	862	1499343617.364	573	931
239	..PEG	1499343612.098	739	427	1499343617.398	547	877	1499343617.398	567	931
240	..PEG	1499343612.131	731	411	1499343617.432	543	893	1499343617.432	560	931
241	..PEG	1499343612.164	740	410	1499343617.466	540	908	1499343617.466	557	931
242	..PEG	1499343612.197	712	343	1499343617.5	536	924	1499343617.5	552	931
243	..PEG	1499343612.231	710	359	1499343617.534	534	908	1499343617.534	544	931
244	..PEG	1499343612.264	710	335	1499343617.568	532	892	1499343617.568	538	931
245	..PEG	1499343612.298	733	332	1499343617.602	530	876	1499343617.602	533	931
246	..PEG	1499343612.331	713	333	1499343617.636	528	860	1499343617.636	527	931
247	..PEG	1499343612.364	718	333	1499343617.669	527	844	1499343617.669	519	931
248	..PEG	1499343612.398	727	338	1499343617.703	525	828	1499343617.703	512	931
249	..PEG	1499343612.431	705	262	1499343617.737	523	813	1499343617.737	503	931
250	..PEG	1499343612.464	697	265	1499343617.771	521	797	1499343617.771	495	931
251	..PEG	1499343612.498	713	260	1499343617.805	519	781	1499343617.805	494	931
252	..PEG	1499343612.531	686	272	1499343617.839	517	765	1499343617.839	494	931
253	..PEG	1499343612.564	700	271	1499343617.873	515	749	1499343617.872	494	931
254	..PEG	1499343612.597	692	281	1499343617.906	513	733	1499343617.906	494	931
255	..PEG	1499343612.631	693	269	1499343617.94	512	717	1499343617.939	494	931
256	..PEG	1499343612.664	706	257	1499343617.973	510	701	1499343617.973	494	931
257	..PEG	1499343612.697	709	209	1499343618.007	508	685	1499343618.007	494	931
258	..PEG	1499343612.731	708	207	1499343618.041	506	670	1499343618.04	494	931
259	..PEG	1499343612.764	706	198	1499343618.075	504	654	1499343618.075	494	931
260	..PEG	1499343612.797	712	180	1499343618.108	502	638	1499343618.108	494	931
261	..PEG	1499343612.831	726	199	1499343618.142	500	622	1499343618.142	494	931
262	..PEG	1499343612.864	717	195	1499343618.175	499	606	1499343618.175	494	931
263	..PEG	1499343612.897	715	190	1499343618.21	497	590	1499343618.209	494	931
264	..PEG	1499343612.930	706	200	1499343618.242	495	574	1499343618.242	494	931
265	..PEG	1499343612.964	689	184	1499343618.275	493	558	1499343618.275	493	931
266	..PEG	1499343612.997	702	185	1499343618.31	491	542	1499343618.31	493	931
267	..PEG	1499343613.030	679	205	1499343618.343	489	527	1499343618.343	493	931
268	..PEG	1499343613.064	678	199	1499343618.377	487	511	1499343618.377	492	931
269	..PEG	1499343613.097	684	182	1499343618.411	486	495	1499343618.411	492	931
270	..PEG	1499343613.130	685	197	1499343618.445	484	479	1499343618.445	492	931
271	..PEG	1499343613.164	688	212	1499343618.479	482	463	1499343618.479	489	931
272	..PEG	1499343613.197	694	188	1499343618.512	480	479	1499343618.512	477	931
273	..PEG	1499343613.230	689	188	1499343618.546	478	495	1499343618.546	474	931
274	..PEG	1499343613.263	672	217	1499343618.58	476	511	1499343618.58	467	931
275	..PEG	1499343613.297	703	209	1499343618.614	474	527	1499343618.614	460	931
276	..PEG	1499343613.330	690	212	1499343618.65	472	542	1499343618.65	457	931
277	..PEG	1499343613.363	677	213	1499343618.681	471	558	1499343618.681	454	931
278	..PEG	1499343613.397	685	214	1499343618.715	469	574	1499343618.715	452	931
279	..PEG	1499343613.430	688	203	1499343618.749	467	590	1499343618.749	451	931
280	..PEG	1499343613.463	693	218	1499343618.782	465	606	1499343618.782	451	931
281	..PEG	1499343613.497	697	199	1499343618.816	463	622	1499343618.816	451	931
282	..PEG	1499343613.530	691	217	1499343618.849	461	638	1499343618.849	451	931
283	..PEG	1499343613.563	691	208	1499343618.883	459	654	1499343618.883	451	931
284	..PEG	1499343613.597	700	158	1499343618.916	458	670	1499343618.916	451	931
285	..PEG	1499343613.630	689	156	1499343618.95	456	685	1499343618.95	451	931
286	..PEG	1499343613.663	680	167	1499343618.983	454	701	1499343618.983	453	931
287	..PEG	1499343613.696	690	166	1499343619.017	452	717	1499343619.017	457	931
288	..PEG	1499343613.730	685	159	1499343619.051	450	733	1499343619.051	458	931
289	..PEG	1499343613.763	688	183	1499343619.085	448	749	1499343619.085	458	931
290	..PEG	1499343613.796	646	219	1499343619.119	446	765	1499343619.119	458	931
291	..PEG	1499343613.830	669	224	1499343619.152	444	781	1499343619.152	458	931
292	..PEG	1499343613.863	653	217	1499343619.186	443	797	1499343619.185	458	931
293	..PEG	1499343613.896	662	223	1499343619.219	441	813	1499343619.219	458	931
294	..PEG	1499343613.930	671	224	1499343619.254	439	828	1499343619.253	458	931
295	..PEG	1499343613.963	664	215	1499343619.287	437	844	1499343619.286	458	931
296	..PEG	1499343613.996	719	227	1499343619.32	435	860	1499343619.319	458	931
297	..PEG	1499343614.029	727	223	1499343619.354	433	876	1499343619.353	458	931
298	..PEG	1499343614.063	719	229	1499343619.387	431	892	1499343619.387	458	931
299	..PEG	1499343614.096	722	229	1499343619.421	430	908	1499343619.421	459	931
300	..PEG	1499343614.129	716	242	1499343619.455	428	924	1499343619.455	455	931
301	..PEG	1499343614.163	711	241	1499343619.489	422	909	1499343619.489	452	931
302	..PEG	1499343614.196	713	228	1499343619.522	417	894	1499343619.522	452	931
303	..PEG	1499343614.229	724	206	1499343619.556	412	879	1499343619.555	452	931
304	..PEG	1499343614.262	728	218	1499343619.59	407	863	1499343619.589	452	931
305	..PEG	1499343614.296	713	230	1499343619.623	401	848	1499343619.623	452	931
306	..PEG	1499343614.329	715	203	1499343619.657	396	833	1499343619.657	452	931
307	..PEG	1499343614.362	718	219	1499343619.691	391	818	1499343619.69	452	931
308	..PEG	1499343614.396	721	243	1499343619.725	385	803	1499343619.724	452	931
309	..PEG	1499343614.429	718	349	1499343619.758	380	788	1499343619.758	452	931
310	..PEG	1499343614.463	739	372	1499343619.792	375	773	1499343619.792	452	931
311	..PEG	1499343614.496	736	365	1499343619.826	370	758	1499343619.826	452	931
312	..PEG	1499343614.529	732	374	1499343619.86	364	743	1499343619.86	452	931
313	..PEG	1499343614.563	740	393	1499343619.894	359	727	1499343619.894	452	931
314	..PEG	1499343614.596	729	378	1499343619.927	354	712	1499343619.927	452	931
315	..PEG	1499343614.629	724	384	1499343619.96	348	697	1499343619.96	452	931
316	..PEG	1499343614.662	733	424	1499343619.994	343	682	1499343619.994	452	931
317	..PEG	1499343614.696	1130	902	1499343620.027	338	667	1499343620.027	452	931
318	..P..	1499343614.729			1499343620.061	333	652	1499343620.061	452	931
319	..PEG	1499343614.762	765	1020	1499343620.094	327	637	1499343620.094	452	931
320	..PEG	1499343614.795	759	802	1499343620.129	322	622	1499343620.129	450	931
321	..PEG	1499343614.829	760	808	1499343620.164	317	607	1499343620.164	450	931
322	..PEG	1499343614.862	760	809	1499343620.195	311	592	1499343620.195	448	931
323	..PEG	1499343614.896	761	808	1499343620.229	306	576	1499343620.229	448	931
324	..PEG	1499343614.929	756	807	1499343620.263	301	561	1499343620.263	448	931
325	..PEG	1499343614.962	761	816	1499343620.297	296	546	1499343620.296	448	931
326	..PEG	1499343614.995	773	807	1499343620.331	290	531	1499343620.331	448	931
327	..PEG	1499343615.029	764	818	1499343620.364	285	516	1499343620.364	448	931
328	..PEG	1499343615.062	780	813	1499343620.398	280	501	1499343620.398	448	931
329	..PEG	1499343615.095	772	825	1499343620.431	285	516	1499343620.431	448	931
330	..PEG	1499343615.129	773	828	1499343620.465	290	531	1499343620.465	448	931
331	..PEG	1499343615.162	765	823	1499343620.498	296	546	1499343620.498	448	931
332	..PEG	1499343615.195	776	824	1499343620.532	301	561	1499343620.532	448	931
333	..PEG	1499343615.229	783	819	1499343620.566	306	576	1499343620.566	448	931
334	..PEG	1499343615.262	771	818	1499343620.6	311	592	1499343620.599	448	931
335	..PEG	1499343615.295	777	825	1499343620.633	317	607	1499343620.632	448	931
336	..PEG	1499343615.328	762	826	1499343620.667	322	622	1499343620.667	448	931
337	..PEG	1499343615.362	752	916	1499343620.7	327	637	1499343620.7	448	931
338	..PEG	1499343615.395	763	912	1499343620.734	333	652	1499343620.734	448	931
339	..PEG	1499343615.428	743	920	1499343620.767	338	667	1499343620.767	448	931
340	..PEG	1499343615.462	757	911	1499343620.801	343	682	1499343620.801	448	931
341	..PEG	1499343615.495	737	912	1499343620.835	348	697	1499343620.834	448	931
342	..PEG	1499343615.528	751	911	1499343620.867	354	712	1499343620.867	448	931
343	..PEG	1499343615.562	752	907	1499343620.902	359	727	1499343620.901	448	931
344	..PEG	1499343615.595	757	923	1499343620.936	364	743	1499343620.936	448	931
345	..PEG	1499343615.628	754	920	1499343620.969	370	758	1499343620.969	448	931
346	..PEG	1499343615.661	735	913	1499343621.003	375	773	1499343621.002	448	931
