	GazeState	Tgaze	Xgaze	Ygaze	Tball	Xball	Yball	Tpaddle	Xpaddle	Ypaddle
80	..PEG	1499088033.045	1071	418	nan	nan	nan	1499088050.942	132	931
81	..PEG	1499088033.078	1072	418	nan	nan	nan	1499088050.975	136	931
82	..PEG	1499088033.111	1071	413	nan	nan	nan	1499088051.009	141	931
83	..PEG	1499088033.145	1071	417	nan	nan	nan	1499088051.043	148	931
84	..PEG	1499088033.178	920	485	nan	nan	nan	1499088051.077	153	931
85	..PEG	1499088033.211	852	524	nan	nan	nan	1499088051.111	153	931
86	..PEG	1499088033.245	836	541	nan	nan	nan	1499088051.144	153	931
87	..PEG	1499088033.278	833	549	nan	nan	nan	1499088051.177	153	931
88	..PEG	1499088033.312	828	539	nan	nan	nan	1499088051.211	150	931
89	..PEG	1499088033.345	831	530	nan	nan	nan	1499088051.245	141	931
90	..PEG	1499088033.378	589	546	nan	nan	nan	1499088051.279	137	931
91	..PEG	1499088033.411	579	552	nan	nan	nan	1499088051.313	137	931
92	..PEG	1499088033.445	579	550	nan	nan	nan	1499088051.347	137	931
93	..PEG	1499088033.478	585	572	nan	nan	nan	1499088051.381	136	931
94	.F...	1499088033.511			nan	nan	nan	1499088051.414	130	931
95	..P..	1499088033.544			nan	nan	nan	1499088051.448	125	931
96	..P..	1499088033.578			nan	nan	nan	1499088051.482	123	931
97	..P..	1499088033.611			nan	nan	nan	1499088051.517	123	931
98	..PEG	1499088033.644	721	744	nan	nan	nan	1499088051.55	123	931
99	..PEG	1499088033.678	924	613	nan	nan	nan	1499088051.584	123	931
100	..PEG	1499088033.711	895	531	nan	nan	nan	1499088051.618	123	931
101	..PEG	1499088033.744	687	523	nan	nan	nan	1499088051.651	123	931
102	..PEG	1499088033.778	683	529	nan	nan	nan	1499088051.685	123	931
103	..PEG	1499088033.811	687	525	nan	nan	nan	1499088051.719	123	931
104	..PEG	1499088033.844	462	519	nan	nan	nan	1499088051.752	121	931
105	..PEG	1499088033.878	479	532	nan	nan	nan	1499088051.787	114	931
106	..PEG	1499088033.911	472	533	nan	nan	nan	1499088051.82	107	931
107	..PEG	1499088033.944	476	524	nan	nan	nan	1499088051.854	106	931
108	..PEG	1499088033.978	473	529	nan	nan	nan	1499088051.888	106	931
109	..PEG	1499088034.011	470	529	nan	nan	nan	1499088051.922	106	931
110	..PEG	1499088034.044	476	531	nan	nan	nan	1499088051.956	106	931
111	..PEG	1499088034.077	465	549	1499088050.237	101	918	1499088051.989	106	931
112	..PEG	1499088034.111	475	526	1499088050.27	101	902	1499088052.023	106	931
113	..PEG	1499088034.144	475	531	1499088050.304	102	886	1499088052.056	106	931
114	..PEG	1499088034.177	477	530	1499088050.339	103	870	1499088052.09	106	931
115	..PEG	1499088034.211	594	540	1499088050.372	104	854	1499088052.123	106	931
116	..PEG	1499088034.244	601	534	1499088050.406	105	838	1499088052.157	106	931
117	..PEG	1499088034.278	600	536	1499088050.44	106	822	1499088052.192	106	931
118	..PEG	1499088034.311	596	539	1499088050.473	107	806	1499088052.226	106	931
119	..PEG	1499088034.344	601	539	1499088050.506	108	790	1499088052.26	106	931
120	..PEG	1499088034.377	599	533	1499088050.539	109	774	1499088052.295	106	931
121	..PEG	1499088034.411	588	545	1499088050.574	110	758	1499088052.328	106	931
122	..PEG	1499088034.444	449	537	1499088050.607	111	742	1499088052.36	106	931
123	..PEG	1499088034.477	442	528	1499088050.641	112	726	1499088052.394	106	931
124	..PEG	1499088034.511	443	538	1499088050.674	113	710	1499088052.427	106	931
125	..PEG	1499088034.544	440	535	1499088050.708	114	694	1499088052.461	106	931
126	..PEG	1499088034.577	438	535	1499088050.742	115	678	1499088052.495	106	931
